設置點,Hour,populartimes_count
欣欣麵食館,11,0
欣欣麵食館,12,0
欣欣麵食館,13,0
欣欣麵食館,14,0
欣欣麵食館,15,0
欣欣麵食館,16,0
欣欣麵食館,17,0
欣欣麵食館,18,0
欣欣麵食館,19,0
欣欣麵食館,20,0
欣欣麵食館,21,0
欣欣麵食館,22,0
欣欣麵食館,23,0
歡迎來到新光堂（新光堂特產行）,0,0
歡迎來到新光堂（新光堂特產行）,1,0
歡迎來到新光堂（新光堂特產行）,2,0
歡迎來到新光堂（新光堂特產行）,3,0
歡迎來到新光堂（新光堂特產行）,4,0
歡迎來到新光堂（新光堂特產行）,5,0
歡迎來到新光堂（新光堂特產行）,6,0
歡迎來到新光堂（新光堂特產行）,7,0
歡迎來到新光堂（新光堂特產行）,8,0
歡迎來到新光堂（新光堂特產行）,9,0
歡迎來到新光堂（新光堂特產行）,10,0
歡迎來到新光堂（新光堂特產行）,11,28
歡迎來到新光堂（新光堂特產行）,12,39
歡迎來到新光堂（新光堂特產行）,13,46
歡迎來到新光堂（新光堂特產行）,14,49
歡迎來到新光堂（新光堂特產行）,15,49
歡迎來到新光堂（新光堂特產行）,16,50
歡迎來到新光堂（新光堂特產行）,17,52
歡迎來到新光堂（新光堂特產行）,18,53
歡迎來到新光堂（新光堂特產行）,19,49
歡迎來到新光堂（新光堂特產行）,20,38
歡迎來到新光堂（新光堂特產行）,21,23
歡迎來到新光堂（新光堂特產行）,22,0
歡迎來到新光堂（新光堂特產行）,23,0
泉利餅舖,0,0
泉利餅舖,1,0
泉利餅舖,2,0
泉利餅舖,3,0
泉利餅舖,4,0
泉利餅舖,5,0
泉利餅舖,6,0
泉利餅舖,7,0
泉利餅舖,8,45
泉利餅舖,9,68
泉利餅舖,10,90
泉利餅舖,11,90
泉利餅舖,12,81
泉利餅舖,13,81
泉利餅舖,14,63
泉利餅舖,15,45
泉利餅舖,16,40
泉利餅舖,17,40
泉利餅舖,18,36
泉利餅舖,19,54
泉利餅舖,20,54
泉利餅舖,21,0
泉利餅舖,22,0
泉利餅舖,23,0
海城上湯鮮魚粥飯麵館,0,0
海城上湯鮮魚粥飯麵館,1,0
海城上湯鮮魚粥飯麵館,2,0
海城上湯鮮魚粥飯麵館,3,0
海城上湯鮮魚粥飯麵館,4,0
海城上湯鮮魚粥飯麵館,5,0
海城上湯鮮魚粥飯麵館,6,0
海城上湯鮮魚粥飯麵館,7,0
海城上湯鮮魚粥飯麵館,8,0
海城上湯鮮魚粥飯麵館,9,0
海城上湯鮮魚粥飯麵館,10,33
海城上湯鮮魚粥飯麵館,11,50
海城上湯鮮魚粥飯麵館,12,53
海城上湯鮮魚粥飯麵館,13,40
海城上湯鮮魚粥飯麵館,14,0
海城上湯鮮魚粥飯麵館,15,0
海城上湯鮮魚粥飯麵館,16,27
海城上湯鮮魚粥飯麵館,17,55
海城上湯鮮魚粥飯麵館,18,72
海城上湯鮮魚粥飯麵館,19,64
海城上湯鮮魚粥飯麵館,20,44
海城上湯鮮魚粥飯麵館,21,0
海城上湯鮮魚粥飯麵館,22,0
海城上湯鮮魚粥飯麵館,23,0
清香活海鮮,0,0
清香活海鮮,1,0
清香活海鮮,2,0
清香活海鮮,3,0
清香活海鮮,4,0
清香活海鮮,5,0
清香活海鮮,6,0
清香活海鮮,7,0
清香活海鮮,8,0
清香活海鮮,9,0
清香活海鮮,10,36
清香活海鮮,11,42
清香活海鮮,12,36
清香活海鮮,13,47
清香活海鮮,14,36
清香活海鮮,15,0
清香活海鮮,16,0
清香活海鮮,17,73
清香活海鮮,18,84
清香活海鮮,19,73
清香活海鮮,20,52
清香活海鮮,21,47
清香活海鮮,22,36
清香活海鮮,23,0
源羊肉店,0,0
源羊肉店,1,0
源羊肉店,2,0
源羊肉店,3,0
源羊肉店,4,0
源羊肉店,5,0
源羊肉店,6,0
源羊肉店,7,0
源羊肉店,8,0
源羊肉店,9,0
源羊肉店,10,28
源羊肉店,11,42
源羊肉店,12,48
源羊肉店,13,43
源羊肉店,14,35
源羊肉店,15,30
源羊肉店,16,34
源羊肉店,17,43
源羊肉店,18,48
源羊肉店,19,45
源羊肉店,20,33
源羊肉店,21,19
源羊肉店,22,0
源羊肉店,23,0
滷底撈-澎湖店,0,0
滷底撈-澎湖店,1,0
滷底撈-澎湖店,2,0
滷底撈-澎湖店,3,0
滷底撈-澎湖店,4,0
滷底撈-澎湖店,5,0
滷底撈-澎湖店,6,0
滷底撈-澎湖店,7,0
滷底撈-澎湖店,8,0
滷底撈-澎湖店,9,0
滷底撈-澎湖店,10,0
滷底撈-澎湖店,11,0
滷底撈-澎湖店,12,0
滷底撈-澎湖店,13,0
滷底撈-澎湖店,14,0
滷底撈-澎湖店,15,0
滷底撈-澎湖店,16,31
滷底撈-澎湖店,17,42
滷底撈-澎湖店,18,65
滷底撈-澎湖店,19,74
滷底撈-澎湖店,20,71
滷底撈-澎湖店,21,65
滷底撈-澎湖店,22,68
滷底撈-澎湖店,23,51
漁夫才哥企業社,0,0
漁夫才哥企業社,1,0
漁夫才哥企業社,2,0
漁夫才哥企業社,3,0
漁夫才哥企業社,4,0
漁夫才哥企業社,5,0
漁夫才哥企業社,6,0
漁夫才哥企業社,7,0
漁夫才哥企業社,8,33
漁夫才哥企業社,9,33
漁夫才哥企業社,10,38
漁夫才哥企業社,11,66
漁夫才哥企業社,12,88
漁夫才哥企業社,13,61
漁夫才哥企業社,14,38
漁夫才哥企業社,15,44
漁夫才哥企業社,16,61
漁夫才哥企業社,17,72
漁夫才哥企業社,18,72
漁夫才哥企業社,19,50
漁夫才哥企業社,20,66
漁夫才哥企業社,21,72
漁夫才哥企業社,22,0
漁夫才哥企業社,23,0
澎湖 朝陽路肉圓,0,0
澎湖 朝陽路肉圓,1,0
澎湖 朝陽路肉圓,2,0
澎湖 朝陽路肉圓,3,0
澎湖 朝陽路肉圓,4,0
澎湖 朝陽路肉圓,5,0
澎湖 朝陽路肉圓,6,0
澎湖 朝陽路肉圓,7,0
澎湖 朝陽路肉圓,8,0
澎湖 朝陽路肉圓,9,0
澎湖 朝陽路肉圓,10,38
澎湖 朝陽路肉圓,11,46
澎湖 朝陽路肉圓,12,57
澎湖 朝陽路肉圓,13,50
澎湖 朝陽路肉圓,14,0
澎湖 朝陽路肉圓,15,57
澎湖 朝陽路肉圓,16,76
澎湖 朝陽路肉圓,17,92
澎湖 朝陽路肉圓,18,96
澎湖 朝陽路肉圓,19,96
澎湖 朝陽路肉圓,20,0
澎湖 朝陽路肉圓,21,0
澎湖 朝陽路肉圓,22,0
澎湖 朝陽路肉圓,23,0
澎湖伯伴手禮坊,0,0
澎湖伯伴手禮坊,1,0
澎湖伯伴手禮坊,2,0
澎湖伯伴手禮坊,3,0
澎湖伯伴手禮坊,4,0
澎湖伯伴手禮坊,5,0
澎湖伯伴手禮坊,6,0
澎湖伯伴手禮坊,7,0
澎湖伯伴手禮坊,8,50
澎湖伯伴手禮坊,9,68
澎湖伯伴手禮坊,10,67
澎湖伯伴手禮坊,11,50
澎湖伯伴手禮坊,12,40
澎湖伯伴手禮坊,13,46
澎湖伯伴手禮坊,14,68
澎湖伯伴手禮坊,15,100
澎湖伯伴手禮坊,16,98
澎湖伯伴手禮坊,17,74
澎湖伯伴手禮坊,18,0
澎湖伯伴手禮坊,19,0
澎湖伯伴手禮坊,20,0
澎湖伯伴手禮坊,21,0
澎湖伯伴手禮坊,22,0
澎湖伯伴手禮坊,23,0
澎湖海洋地質公園中心,0,35
澎湖海洋地質公園中心,1,32
澎湖海洋地質公園中心,2,32
澎湖海洋地質公園中心,3,29
澎湖海洋地質公園中心,4,20
澎湖海洋地質公園中心,5,23
澎湖海洋地質公園中心,6,29
澎湖海洋地質公園中心,7,38
澎湖海洋地質公園中心,8,44
澎湖海洋地質公園中心,9,35
澎湖海洋地質公園中心,10,32
澎湖海洋地質公園中心,11,35
澎湖海洋地質公園中心,12,52
澎湖海洋地質公園中心,13,67
澎湖海洋地質公園中心,14,79
澎湖海洋地質公園中心,15,61
澎湖海洋地質公園中心,16,61
澎湖海洋地質公園中心,17,52
澎湖海洋地質公園中心,18,52
澎湖海洋地質公園中心,19,64
澎湖海洋地質公園中心,20,67
澎湖海洋地質公園中心,21,61
澎湖海洋地質公園中心,22,50
澎湖海洋地質公園中心,23,35
澎湖海洋地質公園中心(1F),0,35
澎湖海洋地質公園中心(1F),1,32
澎湖海洋地質公園中心(1F),2,32
澎湖海洋地質公園中心(1F),3,29
澎湖海洋地質公園中心(1F),4,20
澎湖海洋地質公園中心(1F),5,23
澎湖海洋地質公園中心(1F),6,29
澎湖海洋地質公園中心(1F),7,38
澎湖海洋地質公園中心(1F),8,44
澎湖海洋地質公園中心(1F),9,35
澎湖海洋地質公園中心(1F),10,32
澎湖海洋地質公園中心(1F),11,35
澎湖海洋地質公園中心(1F),12,52
澎湖海洋地質公園中心(1F),13,67
澎湖海洋地質公園中心(1F),14,79
澎湖海洋地質公園中心(1F),15,61
澎湖海洋地質公園中心(1F),16,61
澎湖海洋地質公園中心(1F),17,52
澎湖海洋地質公園中心(1F),18,52
澎湖海洋地質公園中心(1F),19,64
澎湖海洋地質公園中心(1F),20,67
澎湖海洋地質公園中心(1F),21,61
澎湖海洋地質公園中心(1F),22,50
澎湖海洋地質公園中心(1F),23,35
澎漁宴餐廳,0,0
澎漁宴餐廳,1,0
澎漁宴餐廳,2,0
澎漁宴餐廳,3,0
澎漁宴餐廳,4,0
澎漁宴餐廳,5,0
澎漁宴餐廳,6,0
澎漁宴餐廳,7,0
澎漁宴餐廳,8,0
澎漁宴餐廳,9,0
澎漁宴餐廳,10,0
澎漁宴餐廳,11,16
澎漁宴餐廳,12,25
澎漁宴餐廳,13,23
澎漁宴餐廳,14,0
澎漁宴餐廳,15,0
澎漁宴餐廳,16,0
澎漁宴餐廳,17,50
澎漁宴餐廳,18,83
澎漁宴餐廳,19,86
澎漁宴餐廳,20,72
澎漁宴餐廳,21,0
澎漁宴餐廳,22,0
澎漁宴餐廳,23,0
玻玻飲食店,0,42
玻玻飲食店,1,34
玻玻飲食店,2,24
玻玻飲食店,3,18
玻玻飲食店,4,21
玻玻飲食店,5,29
玻玻飲食店,6,36
玻玻飲食店,7,39
玻玻飲食店,8,45
玻玻飲食店,9,50
玻玻飲食店,10,47
玻玻飲食店,11,44
玻玻飲食店,12,47
玻玻飲食店,13,57
玻玻飲食店,14,55
玻玻飲食店,15,50
玻玻飲食店,16,45
玻玻飲食店,17,49
玻玻飲食店,18,54
玻玻飲食店,19,62
玻玻飲食店,20,63
玻玻飲食店,21,65
玻玻飲食店,22,60
玻玻飲食店,23,59
石滬廣場站,0,92
石滬廣場站,1,64
石滬廣場站,2,42
石滬廣場站,3,57
石滬廣場站,4,50
石滬廣場站,5,42
石滬廣場站,6,35
石滬廣場站,7,35
石滬廣場站,8,71
石滬廣場站,9,64
石滬廣場站,10,85
石滬廣場站,11,71
石滬廣場站,12,71
石滬廣場站,13,57
石滬廣場站,14,57
石滬廣場站,15,64
石滬廣場站,16,35
石滬廣場站,17,35
石滬廣場站,18,35
石滬廣場站,19,28
石滬廣場站,20,21
石滬廣場站,21,28
石滬廣場站,22,21
石滬廣場站,23,21
福慶樓海鮮餐廳,0,0
福慶樓海鮮餐廳,1,0
福慶樓海鮮餐廳,2,0
福慶樓海鮮餐廳,3,0
福慶樓海鮮餐廳,4,0
福慶樓海鮮餐廳,5,0
福慶樓海鮮餐廳,6,0
福慶樓海鮮餐廳,7,0
福慶樓海鮮餐廳,8,0
福慶樓海鮮餐廳,9,0
福慶樓海鮮餐廳,10,0
福慶樓海鮮餐廳,11,0
福慶樓海鮮餐廳,12,0
福慶樓海鮮餐廳,13,0
福慶樓海鮮餐廳,14,0
福慶樓海鮮餐廳,15,0
福慶樓海鮮餐廳,16,0
福慶樓海鮮餐廳,17,70
福慶樓海鮮餐廳,18,85
福慶樓海鮮餐廳,19,85
福慶樓海鮮餐廳,20,77
福慶樓海鮮餐廳,21,55
福慶樓海鮮餐廳,22,62
福慶樓海鮮餐廳,23,62
福鴨鴨肉大王,0,0
福鴨鴨肉大王,1,0
福鴨鴨肉大王,2,0
福鴨鴨肉大王,3,0
福鴨鴨肉大王,4,0
福鴨鴨肉大王,5,0
福鴨鴨肉大王,6,0
福鴨鴨肉大王,7,0
福鴨鴨肉大王,8,0
福鴨鴨肉大王,9,0
福鴨鴨肉大王,10,0
福鴨鴨肉大王,11,37
福鴨鴨肉大王,12,41
福鴨鴨肉大王,13,44
福鴨鴨肉大王,14,43
福鴨鴨肉大王,15,41
福鴨鴨肉大王,16,44
福鴨鴨肉大王,17,63
福鴨鴨肉大王,18,77
福鴨鴨肉大王,19,82
福鴨鴨肉大王,20,75
福鴨鴨肉大王,21,51
福鴨鴨肉大王,22,0
福鴨鴨肉大王,23,0
篤行十村,0,0
篤行十村,1,0
篤行十村,2,0
篤行十村,3,0
篤行十村,4,0
篤行十村,5,0
篤行十村,6,0
篤行十村,7,0
篤行十村,8,26
篤行十村,9,44
篤行十村,10,57
篤行十村,11,57
篤行十村,12,55
篤行十村,13,61
篤行十村,14,70
篤行十村,15,75
篤行十村,16,75
篤行十村,17,58
篤行十村,18,36
篤行十村,19,22
篤行十村,20,17
篤行十村,21,15
篤行十村,22,0
篤行十村,23,0
紐西蘭牛排館,0,0
紐西蘭牛排館,1,0
紐西蘭牛排館,2,0
紐西蘭牛排館,3,0
紐西蘭牛排館,4,0
紐西蘭牛排館,5,0
紐西蘭牛排館,6,0
紐西蘭牛排館,7,0
紐西蘭牛排館,8,0
紐西蘭牛排館,9,0
紐西蘭牛排館,10,11
紐西蘭牛排館,11,14
紐西蘭牛排館,12,21
紐西蘭牛排館,13,17
紐西蘭牛排館,14,13
紐西蘭牛排館,15,10
紐西蘭牛排館,16,10
紐西蘭牛排館,17,20
紐西蘭牛排館,18,32
紐西蘭牛排館,19,41
紐西蘭牛排館,20,31
紐西蘭牛排館,21,0
紐西蘭牛排館,22,0
紐西蘭牛排館,23,0
美味登場飯麵館,0,0
美味登場飯麵館,1,0
美味登場飯麵館,2,0
美味登場飯麵館,3,0
美味登場飯麵館,4,0
美味登場飯麵館,5,0
美味登場飯麵館,6,0
美味登場飯麵館,7,0
美味登場飯麵館,8,0
美味登場飯麵館,9,0
美味登場飯麵館,10,30
美味登場飯麵館,11,39
美味登場飯麵館,12,48
美味登場飯麵館,13,48
美味登場飯麵館,14,54
美味登場飯麵館,15,39
美味登場飯麵館,16,39
美味登場飯麵館,17,39
美味登場飯麵館,18,45
美味登場飯麵館,19,45
美味登場飯麵館,20,33
美味登場飯麵館,21,0
美味登場飯麵館,22,0
美味登場飯麵館,23,0
自由塔,0,37
自由塔,1,43
自由塔,2,43
自由塔,3,56
自由塔,4,25
自由塔,5,18
自由塔,6,12
自由塔,7,31
自由塔,8,43
自由塔,9,56
自由塔,10,43
自由塔,11,25
自由塔,12,18
自由塔,13,12
自由塔,14,25
自由塔,15,43
自由塔,16,68
自由塔,17,43
自由塔,18,37
自由塔,19,25
自由塔,20,18
自由塔,21,25
自由塔,22,25
自由塔,23,25
莫咖啡,0,0
莫咖啡,1,0
莫咖啡,2,0
莫咖啡,3,0
莫咖啡,4,0
莫咖啡,5,0
莫咖啡,6,0
莫咖啡,7,0
莫咖啡,8,0
莫咖啡,9,0
莫咖啡,10,0
莫咖啡,11,0
莫咖啡,12,43
莫咖啡,13,52
莫咖啡,14,58
莫咖啡,15,65
莫咖啡,16,69
莫咖啡,17,78
莫咖啡,18,80
莫咖啡,19,82
莫咖啡,20,74
莫咖啡,21,55
莫咖啡,22,0
莫咖啡,23,0
萬泰食品,0,0
萬泰食品,1,0
萬泰食品,2,0
萬泰食品,3,0
萬泰食品,4,0
萬泰食品,5,0
萬泰食品,6,0
萬泰食品,7,0
萬泰食品,8,38
萬泰食品,9,45
萬泰食品,10,49
萬泰食品,11,49
萬泰食品,12,54
萬泰食品,13,68
萬泰食品,14,79
萬泰食品,15,75
萬泰食品,16,75
萬泰食品,17,75
萬泰食品,18,82
萬泰食品,19,80
萬泰食品,20,75
萬泰食品,21,59
萬泰食品,22,0
萬泰食品,23,0
葉子的店,0,0
葉子的店,1,0
葉子的店,2,0
葉子的店,3,0
葉子的店,4,0
葉子的店,5,0
葉子的店,6,0
葉子的店,7,0
葉子的店,8,0
葉子的店,9,0
葉子的店,10,30
葉子的店,11,40
葉子的店,12,59
葉子的店,13,38
葉子的店,14,0
葉子的店,15,0
葉子的店,16,55
葉子的店,17,81
葉子的店,18,100
葉子的店,19,67
葉子的店,20,0
葉子的店,21,0
葉子的店,22,0
葉子的店,23,0
蒙地卡羅咖啡館,0,0
蒙地卡羅咖啡館,1,0
蒙地卡羅咖啡館,2,0
蒙地卡羅咖啡館,3,0
蒙地卡羅咖啡館,4,0
蒙地卡羅咖啡館,5,0
蒙地卡羅咖啡館,6,0
蒙地卡羅咖啡館,7,0
蒙地卡羅咖啡館,8,0
蒙地卡羅咖啡館,9,0
蒙地卡羅咖啡館,10,0
蒙地卡羅咖啡館,11,0
蒙地卡羅咖啡館,12,0
蒙地卡羅咖啡館,13,40
蒙地卡羅咖啡館,14,66
蒙地卡羅咖啡館,15,74
蒙地卡羅咖啡館,16,51
蒙地卡羅咖啡館,17,51
蒙地卡羅咖啡館,18,55
蒙地卡羅咖啡館,19,88
蒙地卡羅咖啡館,20,92
蒙地卡羅咖啡館,21,92
蒙地卡羅咖啡館,22,70
蒙地卡羅咖啡館,23,0
藍21咖啡輕食,0,0
藍21咖啡輕食,1,0
藍21咖啡輕食,2,0
藍21咖啡輕食,3,0
藍21咖啡輕食,4,0
藍21咖啡輕食,5,0
藍21咖啡輕食,6,0
藍21咖啡輕食,7,0
藍21咖啡輕食,8,0
藍21咖啡輕食,9,0
藍21咖啡輕食,10,0
藍21咖啡輕食,11,23
藍21咖啡輕食,12,52
藍21咖啡輕食,13,47
藍21咖啡輕食,14,38
藍21咖啡輕食,15,33
藍21咖啡輕食,16,47
藍21咖啡輕食,17,71
藍21咖啡輕食,18,80
藍21咖啡輕食,19,76
藍21咖啡輕食,20,0
藍21咖啡輕食,21,0
藍21咖啡輕食,22,0
藍21咖啡輕食,23,0
跨海大橋(西嶼端),0,41
跨海大橋(西嶼端),1,35
跨海大橋(西嶼端),2,29
跨海大橋(西嶼端),3,5
跨海大橋(西嶼端),4,41
跨海大橋(西嶼端),5,35
跨海大橋(西嶼端),6,41
跨海大橋(西嶼端),7,35
跨海大橋(西嶼端),8,29
跨海大橋(西嶼端),9,35
跨海大橋(西嶼端),10,35
跨海大橋(西嶼端),11,35
跨海大橋(西嶼端),12,41
跨海大橋(西嶼端),13,47
跨海大橋(西嶼端),14,52
跨海大橋(西嶼端),15,41
跨海大橋(西嶼端),16,41
跨海大橋(西嶼端),17,41
跨海大橋(西嶼端),18,41
跨海大橋(西嶼端),19,23
跨海大橋(西嶼端),20,23
跨海大橋(西嶼端),21,23
跨海大橋(西嶼端),22,35
跨海大橋(西嶼端),23,35
通樑古榕,0,4
通樑古榕,1,2
通樑古榕,2,2
通樑古榕,3,2
通樑古榕,4,3
通樑古榕,5,4
通樑古榕,6,6
通樑古榕,7,13
通樑古榕,8,30
通樑古榕,9,54
通樑古榕,10,73
通樑古榕,11,76
通樑古榕,12,72
通樑古榕,13,74
通樑古榕,14,78
通樑古榕,15,76
通樑古榕,16,58
通樑古榕,17,35
通樑古榕,18,17
通樑古榕,19,8
通樑古榕,20,6
通樑古榕,21,4
通樑古榕,22,4
通樑古榕,23,4
金港黑砂糖剉冰-澎湖店,0,0
金港黑砂糖剉冰-澎湖店,1,0
金港黑砂糖剉冰-澎湖店,2,0
金港黑砂糖剉冰-澎湖店,3,0
金港黑砂糖剉冰-澎湖店,4,0
金港黑砂糖剉冰-澎湖店,5,0
金港黑砂糖剉冰-澎湖店,6,0
金港黑砂糖剉冰-澎湖店,7,0
金港黑砂糖剉冰-澎湖店,8,0
金港黑砂糖剉冰-澎湖店,9,0
金港黑砂糖剉冰-澎湖店,10,28
金港黑砂糖剉冰-澎湖店,11,28
金港黑砂糖剉冰-澎湖店,12,32
金港黑砂糖剉冰-澎湖店,13,39
金港黑砂糖剉冰-澎湖店,14,32
金港黑砂糖剉冰-澎湖店,15,46
金港黑砂糖剉冰-澎湖店,16,78
金港黑砂糖剉冰-澎湖店,17,92
金港黑砂糖剉冰-澎湖店,18,100
金港黑砂糖剉冰-澎湖店,19,89
金港黑砂糖剉冰-澎湖店,20,67
金港黑砂糖剉冰-澎湖店,21,42
金港黑砂糖剉冰-澎湖店,22,0
金港黑砂糖剉冰-澎湖店,23,0
金醬府,0,0
金醬府,1,0
金醬府,2,0
金醬府,3,0
金醬府,4,0
金醬府,5,0
金醬府,6,0
金醬府,7,0
金醬府,8,0
金醬府,9,0
金醬府,10,0
金醬府,11,28
金醬府,12,40
金醬府,13,40
金醬府,14,38
金醬府,15,0
金醬府,16,0
金醬府,17,56
金醬府,18,62
金醬府,19,54
金醬府,20,36
金醬府,21,0
金醬府,22,0
金醬府,23,0
阿鳳牛肉河粉,0,0
阿鳳牛肉河粉,1,0
阿鳳牛肉河粉,2,0
阿鳳牛肉河粉,3,0
阿鳳牛肉河粉,4,0
阿鳳牛肉河粉,5,0
阿鳳牛肉河粉,6,0
阿鳳牛肉河粉,7,38
阿鳳牛肉河粉,8,47
阿鳳牛肉河粉,9,45
阿鳳牛肉河粉,10,56
阿鳳牛肉河粉,11,74
阿鳳牛肉河粉,12,76
阿鳳牛肉河粉,13,60
阿鳳牛肉河粉,14,30
阿鳳牛肉河粉,15,0
阿鳳牛肉河粉,16,0
阿鳳牛肉河粉,17,38
阿鳳牛肉河粉,18,45
阿鳳牛肉河粉,19,27
阿鳳牛肉河粉,20,0
阿鳳牛肉河粉,21,0
阿鳳牛肉河粉,22,0
阿鳳牛肉河粉,23,0
青灣餐廳,0,0
青灣餐廳,1,0
青灣餐廳,2,0
青灣餐廳,3,0
青灣餐廳,4,0
青灣餐廳,5,0
青灣餐廳,6,0
青灣餐廳,7,0
青灣餐廳,8,0
青灣餐廳,9,0
青灣餐廳,10,0
青灣餐廳,11,11
青灣餐廳,12,23
青灣餐廳,13,25
青灣餐廳,14,34
青灣餐廳,15,44
青灣餐廳,16,55
青灣餐廳,17,44
青灣餐廳,18,44
青灣餐廳,19,41
青灣餐廳,20,0
青灣餐廳,21,0
青灣餐廳,22,0
青灣餐廳,23,0
黑妞,0,0
黑妞,1,0
黑妞,2,0
黑妞,3,0
黑妞,4,0
黑妞,5,0
黑妞,6,0
黑妞,7,0
黑妞,8,0
黑妞,9,77
黑妞,10,95
黑妞,11,100
黑妞,12,88
黑妞,13,88
黑妞,14,91
黑妞,15,80
黑妞,16,66
黑妞,17,42
黑妞,18,26
黑妞,19,17
黑妞,20,20
黑妞,21,0
黑妞,22,0
黑妞,23,0
