設置點,Hour,populartimes_count
歡迎來到新光堂（新光堂特產行）,8,0
歡迎來到新光堂（新光堂特產行）,9,0
歡迎來到新光堂（新光堂特產行）,10,0
歡迎來到新光堂（新光堂特產行）,11,33
歡迎來到新光堂（新光堂特產行）,12,48
歡迎來到新光堂（新光堂特產行）,13,57
歡迎來到新光堂（新光堂特產行）,14,58
歡迎來到新光堂（新光堂特產行）,15,56
歡迎來到新光堂（新光堂特產行）,16,58
歡迎來到新光堂（新光堂特產行）,17,65
歡迎來到新光堂（新光堂特產行）,18,73
歡迎來到新光堂（新光堂特產行）,19,72
歡迎來到新光堂（新光堂特產行）,20,61
歡迎來到新光堂（新光堂特產行）,21,39
歡迎來到新光堂（新光堂特產行）,22,0
歡迎來到新光堂（新光堂特產行）,23,0
泉利餅舖,0,0
泉利餅舖,1,0
泉利餅舖,2,0
泉利餅舖,3,0
泉利餅舖,4,0
泉利餅舖,5,0
泉利餅舖,6,0
泉利餅舖,7,0
泉利餅舖,8,31
泉利餅舖,9,27
泉利餅舖,10,31
泉利餅舖,11,36
泉利餅舖,12,31
泉利餅舖,13,54
泉利餅舖,14,63
泉利餅舖,15,81
泉利餅舖,16,86
泉利餅舖,17,100
泉利餅舖,18,81
泉利餅舖,19,63
泉利餅舖,20,40
泉利餅舖,21,0
泉利餅舖,22,0
泉利餅舖,23,0
海城上湯鮮魚粥飯麵館,0,0
海城上湯鮮魚粥飯麵館,1,0
海城上湯鮮魚粥飯麵館,2,0
海城上湯鮮魚粥飯麵館,3,0
海城上湯鮮魚粥飯麵館,4,0
海城上湯鮮魚粥飯麵館,5,0
海城上湯鮮魚粥飯麵館,6,0
海城上湯鮮魚粥飯麵館,7,0
海城上湯鮮魚粥飯麵館,8,0
海城上湯鮮魚粥飯麵館,9,0
海城上湯鮮魚粥飯麵館,10,34
海城上湯鮮魚粥飯麵館,11,46
海城上湯鮮魚粥飯麵館,12,47
海城上湯鮮魚粥飯麵館,13,34
海城上湯鮮魚粥飯麵館,14,0
海城上湯鮮魚粥飯麵館,15,0
海城上湯鮮魚粥飯麵館,16,46
海城上湯鮮魚粥飯麵館,17,72
海城上湯鮮魚粥飯麵館,18,81
海城上湯鮮魚粥飯麵館,19,69
海城上湯鮮魚粥飯麵館,20,47
海城上湯鮮魚粥飯麵館,21,0
海城上湯鮮魚粥飯麵館,22,0
海城上湯鮮魚粥飯麵館,23,0
清香活海鮮,0,0
清香活海鮮,1,0
清香活海鮮,2,0
清香活海鮮,3,0
清香活海鮮,4,0
清香活海鮮,5,0
清香活海鮮,6,0
清香活海鮮,7,0
清香活海鮮,8,0
清香活海鮮,9,0
清香活海鮮,10,42
清香活海鮮,11,52
清香活海鮮,12,52
清香活海鮮,13,42
清香活海鮮,14,47
清香活海鮮,15,0
清香活海鮮,16,0
清香活海鮮,17,26
清香活海鮮,18,15
清香活海鮮,19,21
清香活海鮮,20,10
清香活海鮮,21,10
清香活海鮮,22,0
清香活海鮮,23,0
源羊肉店,0,0
源羊肉店,1,0
源羊肉店,2,0
源羊肉店,3,0
源羊肉店,4,0
源羊肉店,5,0
源羊肉店,6,0
源羊肉店,7,0
源羊肉店,8,0
源羊肉店,9,0
源羊肉店,10,31
源羊肉店,11,45
源羊肉店,12,51
源羊肉店,13,47
源羊肉店,14,37
源羊肉店,15,34
源羊肉店,16,39
源羊肉店,17,51
源羊肉店,18,58
源羊肉店,19,53
源羊肉店,20,40
源羊肉店,21,24
源羊肉店,22,0
源羊肉店,23,0
滷底撈-澎湖店,0,0
滷底撈-澎湖店,1,0
滷底撈-澎湖店,2,0
滷底撈-澎湖店,3,0
滷底撈-澎湖店,4,0
滷底撈-澎湖店,5,0
滷底撈-澎湖店,6,0
滷底撈-澎湖店,7,0
滷底撈-澎湖店,8,0
滷底撈-澎湖店,9,0
滷底撈-澎湖店,10,0
滷底撈-澎湖店,11,0
滷底撈-澎湖店,12,0
滷底撈-澎湖店,13,0
滷底撈-澎湖店,14,0
滷底撈-澎湖店,15,0
滷底撈-澎湖店,16,28
滷底撈-澎湖店,17,45
滷底撈-澎湖店,18,62
滷底撈-澎湖店,19,62
滷底撈-澎湖店,20,62
滷底撈-澎湖店,21,54
滷底撈-澎湖店,22,54
滷底撈-澎湖店,23,51
漁夫才哥企業社,0,0
漁夫才哥企業社,1,0
漁夫才哥企業社,2,0
漁夫才哥企業社,3,0
漁夫才哥企業社,4,0
漁夫才哥企業社,5,0
漁夫才哥企業社,6,0
漁夫才哥企業社,7,0
漁夫才哥企業社,8,33
漁夫才哥企業社,9,61
漁夫才哥企業社,10,61
漁夫才哥企業社,11,55
漁夫才哥企業社,12,61
漁夫才哥企業社,13,44
漁夫才哥企業社,14,44
漁夫才哥企業社,15,44
漁夫才哥企業社,16,38
漁夫才哥企業社,17,33
漁夫才哥企業社,18,27
漁夫才哥企業社,19,27
漁夫才哥企業社,20,38
漁夫才哥企業社,21,33
漁夫才哥企業社,22,0
漁夫才哥企業社,23,0
澎湖 朝陽路肉圓,0,0
澎湖 朝陽路肉圓,1,0
澎湖 朝陽路肉圓,2,0
澎湖 朝陽路肉圓,3,0
澎湖 朝陽路肉圓,4,0
澎湖 朝陽路肉圓,5,0
澎湖 朝陽路肉圓,6,0
澎湖 朝陽路肉圓,7,0
澎湖 朝陽路肉圓,8,0
澎湖 朝陽路肉圓,9,0
澎湖 朝陽路肉圓,10,42
澎湖 朝陽路肉圓,11,46
澎湖 朝陽路肉圓,12,34
澎湖 朝陽路肉圓,13,42
澎湖 朝陽路肉圓,14,0
澎湖 朝陽路肉圓,15,53
澎湖 朝陽路肉圓,16,73
澎湖 朝陽路肉圓,17,76
澎湖 朝陽路肉圓,18,84
澎湖 朝陽路肉圓,19,61
澎湖 朝陽路肉圓,20,0
澎湖 朝陽路肉圓,21,0
澎湖 朝陽路肉圓,22,0
澎湖 朝陽路肉圓,23,0
澎湖伯伴手禮坊,0,0
澎湖伯伴手禮坊,1,0
澎湖伯伴手禮坊,2,0
澎湖伯伴手禮坊,3,0
澎湖伯伴手禮坊,4,0
澎湖伯伴手禮坊,5,0
澎湖伯伴手禮坊,6,0
澎湖伯伴手禮坊,7,0
澎湖伯伴手禮坊,8,15
澎湖伯伴手禮坊,9,27
澎湖伯伴手禮坊,10,27
澎湖伯伴手禮坊,11,27
澎湖伯伴手禮坊,12,29
澎湖伯伴手禮坊,13,36
澎湖伯伴手禮坊,14,54
澎湖伯伴手禮坊,15,71
澎湖伯伴手禮坊,16,81
澎湖伯伴手禮坊,17,59
澎湖伯伴手禮坊,18,0
澎湖伯伴手禮坊,19,0
澎湖伯伴手禮坊,20,0
澎湖伯伴手禮坊,21,0
澎湖伯伴手禮坊,22,0
澎湖伯伴手禮坊,23,0
澎湖海洋地質公園中心,0,41
澎湖海洋地質公園中心,1,20
澎湖海洋地質公園中心,2,11
澎湖海洋地質公園中心,3,8
澎湖海洋地質公園中心,4,14
澎湖海洋地質公園中心,5,17
澎湖海洋地質公園中心,6,23
澎湖海洋地質公園中心,7,38
澎湖海洋地質公園中心,8,41
澎湖海洋地質公園中心,9,52
澎湖海洋地質公園中心,10,44
澎湖海洋地質公園中心,11,35
澎湖海洋地質公園中心,12,32
澎湖海洋地質公園中心,13,47
澎湖海洋地質公園中心,14,61
澎湖海洋地質公園中心,15,85
澎湖海洋地質公園中心,16,94
澎湖海洋地質公園中心,17,94
澎湖海洋地質公園中心,18,79
澎湖海洋地質公園中心,19,82
澎湖海洋地質公園中心,20,79
澎湖海洋地質公園中心,21,55
澎湖海洋地質公園中心,22,35
澎湖海洋地質公園中心,23,23
澎湖海洋地質公園中心(1F),0,41
澎湖海洋地質公園中心(1F),1,20
澎湖海洋地質公園中心(1F),2,11
澎湖海洋地質公園中心(1F),3,8
澎湖海洋地質公園中心(1F),4,14
澎湖海洋地質公園中心(1F),5,17
澎湖海洋地質公園中心(1F),6,23
澎湖海洋地質公園中心(1F),7,38
澎湖海洋地質公園中心(1F),8,41
澎湖海洋地質公園中心(1F),9,52
澎湖海洋地質公園中心(1F),10,44
澎湖海洋地質公園中心(1F),11,35
澎湖海洋地質公園中心(1F),12,32
澎湖海洋地質公園中心(1F),13,47
澎湖海洋地質公園中心(1F),14,61
澎湖海洋地質公園中心(1F),15,85
澎湖海洋地質公園中心(1F),16,94
澎湖海洋地質公園中心(1F),17,94
澎湖海洋地質公園中心(1F),18,79
澎湖海洋地質公園中心(1F),19,82
澎湖海洋地質公園中心(1F),20,79
澎湖海洋地質公園中心(1F),21,55
澎湖海洋地質公園中心(1F),22,35
澎湖海洋地質公園中心(1F),23,23
澎漁宴餐廳,0,0
澎漁宴餐廳,1,0
澎漁宴餐廳,2,0
澎漁宴餐廳,3,0
澎漁宴餐廳,4,0
澎漁宴餐廳,5,0
澎漁宴餐廳,6,0
澎漁宴餐廳,7,0
澎漁宴餐廳,8,0
澎漁宴餐廳,9,0
澎漁宴餐廳,10,0
澎漁宴餐廳,11,21
澎漁宴餐廳,12,27
澎漁宴餐廳,13,22
澎漁宴餐廳,14,0
澎漁宴餐廳,15,0
澎漁宴餐廳,16,0
澎漁宴餐廳,17,61
澎漁宴餐廳,18,90
澎漁宴餐廳,19,98
澎漁宴餐廳,20,73
澎漁宴餐廳,21,0
澎漁宴餐廳,22,0
澎漁宴餐廳,23,0
福慶樓海鮮餐廳,0,0
福慶樓海鮮餐廳,1,0
福慶樓海鮮餐廳,2,0
福慶樓海鮮餐廳,3,0
福慶樓海鮮餐廳,4,0
福慶樓海鮮餐廳,5,0
福慶樓海鮮餐廳,6,0
福慶樓海鮮餐廳,7,0
福慶樓海鮮餐廳,8,0
福慶樓海鮮餐廳,9,0
福慶樓海鮮餐廳,10,0
福慶樓海鮮餐廳,11,0
福慶樓海鮮餐廳,12,0
福慶樓海鮮餐廳,13,0
福慶樓海鮮餐廳,14,0
福慶樓海鮮餐廳,15,0
福慶樓海鮮餐廳,16,0
福慶樓海鮮餐廳,17,55
福慶樓海鮮餐廳,18,62
福慶樓海鮮餐廳,19,62
福慶樓海鮮餐廳,20,66
福慶樓海鮮餐廳,21,66
福慶樓海鮮餐廳,22,66
福慶樓海鮮餐廳,23,44
福鴨鴨肉大王,0,0
福鴨鴨肉大王,1,0
福鴨鴨肉大王,2,0
福鴨鴨肉大王,3,0
福鴨鴨肉大王,4,0
福鴨鴨肉大王,5,0
福鴨鴨肉大王,6,0
福鴨鴨肉大王,7,0
福鴨鴨肉大王,8,0
福鴨鴨肉大王,9,0
福鴨鴨肉大王,10,0
福鴨鴨肉大王,11,29
福鴨鴨肉大王,12,51
福鴨鴨肉大王,13,58
福鴨鴨肉大王,14,51
福鴨鴨肉大王,15,37
福鴨鴨肉大王,16,37
福鴨鴨肉大王,17,50
福鴨鴨肉大王,18,72
福鴨鴨肉大王,19,86
福鴨鴨肉大王,20,74
福鴨鴨肉大王,21,55
福鴨鴨肉大王,22,0
福鴨鴨肉大王,23,0
篤行十村,0,0
篤行十村,1,0
篤行十村,2,0
篤行十村,3,0
篤行十村,4,0
篤行十村,5,0
篤行十村,6,0
篤行十村,7,0
篤行十村,8,35
篤行十村,9,43
篤行十村,10,49
篤行十村,11,50
篤行十村,12,50
篤行十村,13,55
篤行十村,14,63
篤行十村,15,68
篤行十村,16,65
篤行十村,17,51
篤行十村,18,31
篤行十村,19,17
篤行十村,20,12
篤行十村,21,10
篤行十村,22,0
篤行十村,23,0
紐西蘭牛排館,0,0
紐西蘭牛排館,1,0
紐西蘭牛排館,2,0
紐西蘭牛排館,3,0
紐西蘭牛排館,4,0
紐西蘭牛排館,5,0
紐西蘭牛排館,6,0
紐西蘭牛排館,7,0
紐西蘭牛排館,8,0
紐西蘭牛排館,9,0
紐西蘭牛排館,10,4
紐西蘭牛排館,11,7
紐西蘭牛排館,12,12
紐西蘭牛排館,13,11
紐西蘭牛排館,14,11
紐西蘭牛排館,15,17
紐西蘭牛排館,16,31
紐西蘭牛排館,17,44
紐西蘭牛排館,18,57
紐西蘭牛排館,19,58
紐西蘭牛排館,20,47
紐西蘭牛排館,21,29
紐西蘭牛排館,22,0
紐西蘭牛排館,23,0
美味登場飯麵館,0,0
美味登場飯麵館,1,0
美味登場飯麵館,2,0
美味登場飯麵館,3,0
美味登場飯麵館,4,0
美味登場飯麵館,5,0
美味登場飯麵館,6,0
美味登場飯麵館,7,0
美味登場飯麵館,8,0
美味登場飯麵館,9,0
美味登場飯麵館,10,42
美味登場飯麵館,11,48
美味登場飯麵館,12,51
美味登場飯麵館,13,54
美味登場飯麵館,14,39
美味登場飯麵館,15,51
美味登場飯麵館,16,57
美味登場飯麵館,17,87
美味登場飯麵館,18,90
美味登場飯麵館,19,72
美味登場飯麵館,20,54
美味登場飯麵館,21,0
美味登場飯麵館,22,0
美味登場飯麵館,23,0
自由塔,0,43
自由塔,1,37
自由塔,2,43
自由塔,3,43
自由塔,4,18
自由塔,5,18
自由塔,6,18
自由塔,7,50
自由塔,8,62
自由塔,9,50
自由塔,10,31
自由塔,11,37
自由塔,12,50
自由塔,13,37
自由塔,14,37
自由塔,15,18
自由塔,16,12
自由塔,17,12
自由塔,18,37
自由塔,19,56
自由塔,20,37
自由塔,21,43
自由塔,22,43
自由塔,23,56
莫咖啡,0,0
莫咖啡,1,0
莫咖啡,2,0
莫咖啡,3,0
莫咖啡,4,0
莫咖啡,5,0
莫咖啡,6,0
莫咖啡,7,0
莫咖啡,8,0
莫咖啡,9,0
莫咖啡,10,0
莫咖啡,11,0
莫咖啡,12,37
莫咖啡,13,56
莫咖啡,14,66
莫咖啡,15,77
莫咖啡,16,83
莫咖啡,17,89
莫咖啡,18,96
莫咖啡,19,100
莫咖啡,20,94
莫咖啡,21,85
莫咖啡,22,0
莫咖啡,23,0
萬泰食品,0,0
萬泰食品,1,0
萬泰食品,2,0
萬泰食品,3,0
萬泰食品,4,0
萬泰食品,5,0
萬泰食品,6,0
萬泰食品,7,0
萬泰食品,8,29
萬泰食品,9,37
萬泰食品,10,37
萬泰食品,11,32
萬泰食品,12,25
萬泰食品,13,28
萬泰食品,14,40
萬泰食品,15,61
萬泰食品,16,73
萬泰食品,17,75
萬泰食品,18,71
萬泰食品,19,71
萬泰食品,20,60
萬泰食品,21,40
萬泰食品,22,0
萬泰食品,23,0
葉子的店,0,0
葉子的店,1,0
葉子的店,2,0
葉子的店,3,0
葉子的店,4,0
葉子的店,5,0
葉子的店,6,0
葉子的店,7,0
葉子的店,8,0
葉子的店,9,0
葉子的店,10,46
葉子的店,11,73
葉子的店,12,85
葉子的店,13,57
葉子的店,14,0
葉子的店,15,0
葉子的店,16,36
葉子的店,17,55
葉子的店,18,71
葉子的店,19,53
葉子的店,20,0
葉子的店,21,0
葉子的店,22,0
葉子的店,23,0
蒙地卡羅咖啡館,0,0
蒙地卡羅咖啡館,1,0
蒙地卡羅咖啡館,2,0
蒙地卡羅咖啡館,3,0
蒙地卡羅咖啡館,4,0
蒙地卡羅咖啡館,5,0
蒙地卡羅咖啡館,6,0
蒙地卡羅咖啡館,7,0
蒙地卡羅咖啡館,8,0
蒙地卡羅咖啡館,9,0
蒙地卡羅咖啡館,10,0
蒙地卡羅咖啡館,11,0
蒙地卡羅咖啡館,12,0
蒙地卡羅咖啡館,13,40
蒙地卡羅咖啡館,14,37
蒙地卡羅咖啡館,15,37
蒙地卡羅咖啡館,16,33
蒙地卡羅咖啡館,17,33
蒙地卡羅咖啡館,18,29
蒙地卡羅咖啡館,19,37
蒙地卡羅咖啡館,20,44
蒙地卡羅咖啡館,21,37
蒙地卡羅咖啡館,22,44
蒙地卡羅咖啡館,23,0
藍21咖啡輕食,0,0
藍21咖啡輕食,1,0
藍21咖啡輕食,2,0
藍21咖啡輕食,3,0
藍21咖啡輕食,4,0
藍21咖啡輕食,5,0
藍21咖啡輕食,6,0
藍21咖啡輕食,7,0
藍21咖啡輕食,8,0
藍21咖啡輕食,9,0
藍21咖啡輕食,10,0
藍21咖啡輕食,11,38
藍21咖啡輕食,12,33
藍21咖啡輕食,13,38
藍21咖啡輕食,14,47
藍21咖啡輕食,15,52
藍21咖啡輕食,16,66
藍21咖啡輕食,17,61
藍21咖啡輕食,18,71
藍21咖啡輕食,19,57
藍21咖啡輕食,20,0
藍21咖啡輕食,21,0
藍21咖啡輕食,22,0
藍21咖啡輕食,23,0
跨海大橋(西嶼端),0,47
跨海大橋(西嶼端),1,35
跨海大橋(西嶼端),2,29
跨海大橋(西嶼端),3,41
跨海大橋(西嶼端),4,29
跨海大橋(西嶼端),5,35
跨海大橋(西嶼端),6,41
跨海大橋(西嶼端),7,35
跨海大橋(西嶼端),8,35
跨海大橋(西嶼端),9,35
跨海大橋(西嶼端),10,47
跨海大橋(西嶼端),11,35
跨海大橋(西嶼端),12,52
跨海大橋(西嶼端),13,35
跨海大橋(西嶼端),14,41
跨海大橋(西嶼端),15,29
跨海大橋(西嶼端),16,29
跨海大橋(西嶼端),17,29
跨海大橋(西嶼端),18,29
跨海大橋(西嶼端),19,35
跨海大橋(西嶼端),20,47
跨海大橋(西嶼端),21,41
跨海大橋(西嶼端),22,41
跨海大橋(西嶼端),23,29
通樑古榕,0,5
通樑古榕,1,4
通樑古榕,2,4
通樑古榕,3,4
通樑古榕,4,2
通樑古榕,5,3
通樑古榕,6,5
通樑古榕,7,12
通樑古榕,8,28
通樑古榕,9,51
通樑古榕,10,70
通樑古榕,11,74
通樑古榕,12,72
通樑古榕,13,73
通樑古榕,14,75
通樑古榕,15,69
通樑古榕,16,57
通樑古榕,17,37
通樑古榕,18,23
通樑古榕,19,13
通樑古榕,20,10
通樑古榕,21,8
通樑古榕,22,9
通樑古榕,23,7
郭家炒滷味,0,0
郭家炒滷味,1,0
郭家炒滷味,2,0
郭家炒滷味,3,0
郭家炒滷味,4,0
郭家炒滷味,5,0
郭家炒滷味,6,0
郭家炒滷味,7,0
郭家炒滷味,8,0
郭家炒滷味,9,0
郭家炒滷味,10,0
郭家炒滷味,11,30
郭家炒滷味,12,42
郭家炒滷味,13,42
郭家炒滷味,14,39
郭家炒滷味,15,35
郭家炒滷味,16,39
郭家炒滷味,17,47
郭家炒滷味,18,62
郭家炒滷味,19,72
郭家炒滷味,20,75
郭家炒滷味,21,61
郭家炒滷味,22,0
郭家炒滷味,23,0
金港黑砂糖剉冰-澎湖店,0,0
金港黑砂糖剉冰-澎湖店,1,0
金港黑砂糖剉冰-澎湖店,2,0
金港黑砂糖剉冰-澎湖店,3,0
金港黑砂糖剉冰-澎湖店,4,0
金港黑砂糖剉冰-澎湖店,5,0
金港黑砂糖剉冰-澎湖店,6,0
金港黑砂糖剉冰-澎湖店,7,0
金港黑砂糖剉冰-澎湖店,8,0
金港黑砂糖剉冰-澎湖店,9,0
金港黑砂糖剉冰-澎湖店,10,64
金港黑砂糖剉冰-澎湖店,11,64
金港黑砂糖剉冰-澎湖店,12,46
金港黑砂糖剉冰-澎湖店,13,35
金港黑砂糖剉冰-澎湖店,14,35
金港黑砂糖剉冰-澎湖店,15,39
金港黑砂糖剉冰-澎湖店,16,46
金港黑砂糖剉冰-澎湖店,17,42
金港黑砂糖剉冰-澎湖店,18,42
金港黑砂糖剉冰-澎湖店,19,53
金港黑砂糖剉冰-澎湖店,20,46
金港黑砂糖剉冰-澎湖店,21,28
金港黑砂糖剉冰-澎湖店,22,0
金港黑砂糖剉冰-澎湖店,23,0
金醬府,0,0
金醬府,1,0
金醬府,2,0
金醬府,3,0
金醬府,4,0
金醬府,5,0
金醬府,6,0
金醬府,7,0
金醬府,8,0
金醬府,9,0
金醬府,10,0
金醬府,11,23
金醬府,12,30
金醬府,13,35
金醬府,14,38
金醬府,15,0
金醬府,16,0
金醬府,17,63
金醬府,18,74
金醬府,19,67
金醬府,20,47
金醬府,21,0
金醬府,22,0
金醬府,23,0
阿鳳牛肉河粉,0,0
阿鳳牛肉河粉,1,0
阿鳳牛肉河粉,2,0
阿鳳牛肉河粉,3,0
阿鳳牛肉河粉,4,0
阿鳳牛肉河粉,5,0
阿鳳牛肉河粉,6,0
阿鳳牛肉河粉,7,18
阿鳳牛肉河粉,8,29
阿鳳牛肉河粉,9,40
阿鳳牛肉河粉,10,52
阿鳳牛肉河粉,11,60
阿鳳牛肉河粉,12,56
阿鳳牛肉河粉,13,41
阿鳳牛肉河粉,14,29
阿鳳牛肉河粉,15,0
阿鳳牛肉河粉,16,0
阿鳳牛肉河粉,17,21
阿鳳牛肉河粉,18,21
阿鳳牛肉河粉,19,12
阿鳳牛肉河粉,20,0
阿鳳牛肉河粉,21,0
阿鳳牛肉河粉,22,0
阿鳳牛肉河粉,23,0
青灣餐廳,0,0
青灣餐廳,1,0
青灣餐廳,2,0
青灣餐廳,3,0
青灣餐廳,4,0
青灣餐廳,5,0
青灣餐廳,6,0
青灣餐廳,7,0
青灣餐廳,8,0
青灣餐廳,9,0
青灣餐廳,10,0
青灣餐廳,11,37
青灣餐廳,12,37
青灣餐廳,13,41
青灣餐廳,14,53
青灣餐廳,15,62
青灣餐廳,16,58
青灣餐廳,17,55
青灣餐廳,18,39
青灣餐廳,19,30
青灣餐廳,20,0
青灣餐廳,21,0
青灣餐廳,22,0
青灣餐廳,23,0
黑妞,0,0
黑妞,1,0
黑妞,2,0
黑妞,3,0
黑妞,4,0
黑妞,5,0
黑妞,6,0
黑妞,7,0
黑妞,8,0
黑妞,9,26
黑妞,10,48
黑妞,11,51
黑妞,12,55
黑妞,13,44
黑妞,14,55
黑妞,15,68
黑妞,16,60
黑妞,17,37
黑妞,18,28
黑妞,19,31
黑妞,20,37
黑妞,21,0
黑妞,22,0
黑妞,23,0
