設置點,Hour,populartimes_count
歡迎來到新光堂（新光堂特產行）,8,0
歡迎來到新光堂（新光堂特產行）,9,0
歡迎來到新光堂（新光堂特產行）,10,0
歡迎來到新光堂（新光堂特產行）,11,31
歡迎來到新光堂（新光堂特產行）,12,44
歡迎來到新光堂（新光堂特產行）,13,51
歡迎來到新光堂（新光堂特產行）,14,52
歡迎來到新光堂（新光堂特產行）,15,51
歡迎來到新光堂（新光堂特產行）,16,52
歡迎來到新光堂（新光堂特產行）,17,55
歡迎來到新光堂（新光堂特產行）,18,58
歡迎來到新光堂（新光堂特產行）,19,55
歡迎來到新光堂（新光堂特產行）,20,43
歡迎來到新光堂（新光堂特產行）,21,26
歡迎來到新光堂（新光堂特產行）,22,0
歡迎來到新光堂（新光堂特產行）,23,0
泉利餅舖,0,0
泉利餅舖,1,0
泉利餅舖,2,0
泉利餅舖,3,0
泉利餅舖,4,0
泉利餅舖,5,0
泉利餅舖,6,0
泉利餅舖,7,0
泉利餅舖,8,45
泉利餅舖,9,50
泉利餅舖,10,54
泉利餅舖,11,63
泉利餅舖,12,63
泉利餅舖,13,45
泉利餅舖,14,27
泉利餅舖,15,31
泉利餅舖,16,59
泉利餅舖,17,50
泉利餅舖,18,40
泉利餅舖,19,40
泉利餅舖,20,40
泉利餅舖,21,0
泉利餅舖,22,0
泉利餅舖,23,0
海城上湯鮮魚粥飯麵館,0,0
海城上湯鮮魚粥飯麵館,1,0
海城上湯鮮魚粥飯麵館,2,0
海城上湯鮮魚粥飯麵館,3,0
海城上湯鮮魚粥飯麵館,4,0
海城上湯鮮魚粥飯麵館,5,0
海城上湯鮮魚粥飯麵館,6,0
海城上湯鮮魚粥飯麵館,7,0
海城上湯鮮魚粥飯麵館,8,0
海城上湯鮮魚粥飯麵館,9,0
海城上湯鮮魚粥飯麵館,10,29
海城上湯鮮魚粥飯麵館,11,44
海城上湯鮮魚粥飯麵館,12,52
海城上湯鮮魚粥飯麵館,13,45
海城上湯鮮魚粥飯麵館,14,0
海城上湯鮮魚粥飯麵館,15,0
海城上湯鮮魚粥飯麵館,16,36
海城上湯鮮魚粥飯麵館,17,57
海城上湯鮮魚粥飯麵館,18,75
海城上湯鮮魚粥飯麵館,19,78
海城上湯鮮魚粥飯麵館,20,63
海城上湯鮮魚粥飯麵館,21,0
海城上湯鮮魚粥飯麵館,22,0
海城上湯鮮魚粥飯麵館,23,0
清香活海鮮,0,0
清香活海鮮,1,0
清香活海鮮,2,0
清香活海鮮,3,0
清香活海鮮,4,0
清香活海鮮,5,0
清香活海鮮,6,0
清香活海鮮,7,0
清香活海鮮,8,0
清香活海鮮,9,0
清香活海鮮,10,15
清香活海鮮,11,21
清香活海鮮,12,26
清香活海鮮,13,47
清香活海鮮,14,63
清香活海鮮,15,0
清香活海鮮,16,0
清香活海鮮,17,42
清香活海鮮,18,36
清香活海鮮,19,31
清香活海鮮,20,47
清香活海鮮,21,47
清香活海鮮,22,47
清香活海鮮,23,0
源羊肉店,0,0
源羊肉店,1,0
源羊肉店,2,0
源羊肉店,3,0
源羊肉店,4,0
源羊肉店,5,0
源羊肉店,6,0
源羊肉店,7,0
源羊肉店,8,0
源羊肉店,9,0
源羊肉店,10,27
源羊肉店,11,43
源羊肉店,12,51
源羊肉店,13,46
源羊肉店,14,36
源羊肉店,15,31
源羊肉店,16,34
源羊肉店,17,44
源羊肉店,18,53
源羊肉店,19,52
源羊肉店,20,38
源羊肉店,21,23
源羊肉店,22,0
源羊肉店,23,0
滷底撈-澎湖店,0,0
滷底撈-澎湖店,1,0
滷底撈-澎湖店,2,0
滷底撈-澎湖店,3,0
滷底撈-澎湖店,4,0
滷底撈-澎湖店,5,0
滷底撈-澎湖店,6,0
滷底撈-澎湖店,7,0
滷底撈-澎湖店,8,0
滷底撈-澎湖店,9,0
滷底撈-澎湖店,10,0
滷底撈-澎湖店,11,0
滷底撈-澎湖店,12,0
滷底撈-澎湖店,13,0
滷底撈-澎湖店,14,0
滷底撈-澎湖店,15,0
滷底撈-澎湖店,16,17
滷底撈-澎湖店,17,28
滷底撈-澎湖店,18,40
滷底撈-澎湖店,19,48
滷底撈-澎湖店,20,45
滷底撈-澎湖店,21,48
滷底撈-澎湖店,22,37
滷底撈-澎湖店,23,31
漁夫才哥企業社,0,0
漁夫才哥企業社,1,0
漁夫才哥企業社,2,0
漁夫才哥企業社,3,0
漁夫才哥企業社,4,0
漁夫才哥企業社,5,0
漁夫才哥企業社,6,0
漁夫才哥企業社,7,0
漁夫才哥企業社,8,22
漁夫才哥企業社,9,33
漁夫才哥企業社,10,50
漁夫才哥企業社,11,77
漁夫才哥企業社,12,77
漁夫才哥企業社,13,61
漁夫才哥企業社,14,55
漁夫才哥企業社,15,61
漁夫才哥企業社,16,72
漁夫才哥企業社,17,77
漁夫才哥企業社,18,88
漁夫才哥企業社,19,77
漁夫才哥企業社,20,61
漁夫才哥企業社,21,38
漁夫才哥企業社,22,0
漁夫才哥企業社,23,0
澎湖 朝陽路肉圓,0,0
澎湖 朝陽路肉圓,1,0
澎湖 朝陽路肉圓,2,0
澎湖 朝陽路肉圓,3,0
澎湖 朝陽路肉圓,4,0
澎湖 朝陽路肉圓,5,0
澎湖 朝陽路肉圓,6,0
澎湖 朝陽路肉圓,7,0
澎湖 朝陽路肉圓,8,0
澎湖 朝陽路肉圓,9,0
澎湖 朝陽路肉圓,10,53
澎湖 朝陽路肉圓,11,57
澎湖 朝陽路肉圓,12,65
澎湖 朝陽路肉圓,13,61
澎湖 朝陽路肉圓,14,0
澎湖 朝陽路肉圓,15,61
澎湖 朝陽路肉圓,16,80
澎湖 朝陽路肉圓,17,92
澎湖 朝陽路肉圓,18,73
澎湖 朝陽路肉圓,19,57
澎湖 朝陽路肉圓,20,0
澎湖 朝陽路肉圓,21,0
澎湖 朝陽路肉圓,22,0
澎湖 朝陽路肉圓,23,0
澎湖伯伴手禮坊,0,0
澎湖伯伴手禮坊,1,0
澎湖伯伴手禮坊,2,0
澎湖伯伴手禮坊,3,0
澎湖伯伴手禮坊,4,0
澎湖伯伴手禮坊,5,0
澎湖伯伴手禮坊,6,0
澎湖伯伴手禮坊,7,0
澎湖伯伴手禮坊,8,19
澎湖伯伴手禮坊,9,30
澎湖伯伴手禮坊,10,27
澎湖伯伴手禮坊,11,25
澎湖伯伴手禮坊,12,23
澎湖伯伴手禮坊,13,31
澎湖伯伴手禮坊,14,52
澎湖伯伴手禮坊,15,65
澎湖伯伴手禮坊,16,75
澎湖伯伴手禮坊,17,55
澎湖伯伴手禮坊,18,0
澎湖伯伴手禮坊,19,0
澎湖伯伴手禮坊,20,0
澎湖伯伴手禮坊,21,0
澎湖伯伴手禮坊,22,0
澎湖伯伴手禮坊,23,0
澎湖海洋地質公園中心,0,14
澎湖海洋地質公園中心,1,11
澎湖海洋地質公園中心,2,11
澎湖海洋地質公園中心,3,11
澎湖海洋地質公園中心,4,2
澎湖海洋地質公園中心,5,5
澎湖海洋地質公園中心,6,8
澎湖海洋地質公園中心,7,26
澎湖海洋地質公園中心,8,41
澎湖海洋地質公園中心,9,64
澎湖海洋地質公園中心,10,73
澎湖海洋地質公園中心,11,73
澎湖海洋地質公園中心,12,88
澎湖海洋地質公園中心,13,64
澎湖海洋地質公園中心,14,64
澎湖海洋地質公園中心,15,70
澎湖海洋地質公園中心,16,67
澎湖海洋地質公園中心,17,50
澎湖海洋地質公園中心,18,41
澎湖海洋地質公園中心,19,35
澎湖海洋地質公園中心,20,44
澎湖海洋地質公園中心,21,52
澎湖海洋地質公園中心,22,55
澎湖海洋地質公園中心,23,55
澎湖海洋地質公園中心(1F),0,14
澎湖海洋地質公園中心(1F),1,11
澎湖海洋地質公園中心(1F),2,11
澎湖海洋地質公園中心(1F),3,11
澎湖海洋地質公園中心(1F),4,2
澎湖海洋地質公園中心(1F),5,5
澎湖海洋地質公園中心(1F),6,8
澎湖海洋地質公園中心(1F),7,26
澎湖海洋地質公園中心(1F),8,41
澎湖海洋地質公園中心(1F),9,64
澎湖海洋地質公園中心(1F),10,73
澎湖海洋地質公園中心(1F),11,73
澎湖海洋地質公園中心(1F),12,88
澎湖海洋地質公園中心(1F),13,64
澎湖海洋地質公園中心(1F),14,64
澎湖海洋地質公園中心(1F),15,70
澎湖海洋地質公園中心(1F),16,67
澎湖海洋地質公園中心(1F),17,50
澎湖海洋地質公園中心(1F),18,41
澎湖海洋地質公園中心(1F),19,35
澎湖海洋地質公園中心(1F),20,44
澎湖海洋地質公園中心(1F),21,52
澎湖海洋地質公園中心(1F),22,55
澎湖海洋地質公園中心(1F),23,55
澎漁宴餐廳,0,0
澎漁宴餐廳,1,0
澎漁宴餐廳,2,0
澎漁宴餐廳,3,0
澎漁宴餐廳,4,0
澎漁宴餐廳,5,0
澎漁宴餐廳,6,0
澎漁宴餐廳,7,0
澎漁宴餐廳,8,0
澎漁宴餐廳,9,0
澎漁宴餐廳,10,0
澎漁宴餐廳,11,25
澎漁宴餐廳,12,36
澎漁宴餐廳,13,30
澎漁宴餐廳,14,0
澎漁宴餐廳,15,0
澎漁宴餐廳,16,0
澎漁宴餐廳,17,45
澎漁宴餐廳,18,75
澎漁宴餐廳,19,88
澎漁宴餐廳,20,69
澎漁宴餐廳,21,0
澎漁宴餐廳,22,0
澎漁宴餐廳,23,0
福慶樓海鮮餐廳,0,0
福慶樓海鮮餐廳,1,0
福慶樓海鮮餐廳,2,0
福慶樓海鮮餐廳,3,0
福慶樓海鮮餐廳,4,0
福慶樓海鮮餐廳,5,0
福慶樓海鮮餐廳,6,0
福慶樓海鮮餐廳,7,0
福慶樓海鮮餐廳,8,0
福慶樓海鮮餐廳,9,0
福慶樓海鮮餐廳,10,0
福慶樓海鮮餐廳,11,0
福慶樓海鮮餐廳,12,0
福慶樓海鮮餐廳,13,0
福慶樓海鮮餐廳,14,0
福慶樓海鮮餐廳,15,0
福慶樓海鮮餐廳,16,0
福慶樓海鮮餐廳,17,37
福慶樓海鮮餐廳,18,40
福慶樓海鮮餐廳,19,29
福慶樓海鮮餐廳,20,22
福慶樓海鮮餐廳,21,11
福慶樓海鮮餐廳,22,11
福慶樓海鮮餐廳,23,14
福鴨鴨肉大王,0,0
福鴨鴨肉大王,1,0
福鴨鴨肉大王,2,0
福鴨鴨肉大王,3,0
福鴨鴨肉大王,4,0
福鴨鴨肉大王,5,0
福鴨鴨肉大王,6,0
福鴨鴨肉大王,7,0
福鴨鴨肉大王,8,0
福鴨鴨肉大王,9,0
福鴨鴨肉大王,10,0
福鴨鴨肉大王,11,29
福鴨鴨肉大王,12,39
福鴨鴨肉大王,13,41
福鴨鴨肉大王,14,46
福鴨鴨肉大王,15,43
福鴨鴨肉大王,16,55
福鴨鴨肉大王,17,70
福鴨鴨肉大王,18,84
福鴨鴨肉大王,19,89
福鴨鴨肉大王,20,77
福鴨鴨肉大王,21,65
福鴨鴨肉大王,22,0
福鴨鴨肉大王,23,0
篤行十村,0,0
篤行十村,1,0
篤行十村,2,0
篤行十村,3,0
篤行十村,4,0
篤行十村,5,0
篤行十村,6,0
篤行十村,7,0
篤行十村,8,23
篤行十村,9,37
篤行十村,10,46
篤行十村,11,49
篤行十村,12,45
篤行十村,13,48
篤行十村,14,53
篤行十村,15,56
篤行十村,16,54
篤行十村,17,44
篤行十村,18,28
篤行十村,19,16
篤行十村,20,12
篤行十村,21,12
篤行十村,22,0
篤行十村,23,0
紐西蘭牛排館,0,0
紐西蘭牛排館,1,0
紐西蘭牛排館,2,0
紐西蘭牛排館,3,0
紐西蘭牛排館,4,0
紐西蘭牛排館,5,0
紐西蘭牛排館,6,0
紐西蘭牛排館,7,0
紐西蘭牛排館,8,0
紐西蘭牛排館,9,0
紐西蘭牛排館,10,10
紐西蘭牛排館,11,18
紐西蘭牛排館,12,24
紐西蘭牛排館,13,20
紐西蘭牛排館,14,16
紐西蘭牛排館,15,16
紐西蘭牛排館,16,24
紐西蘭牛排館,17,35
紐西蘭牛排館,18,44
紐西蘭牛排館,19,44
紐西蘭牛排館,20,34
紐西蘭牛排館,21,0
紐西蘭牛排館,22,0
紐西蘭牛排館,23,0
純意居蔬食超市,0,0
純意居蔬食超市,1,0
純意居蔬食超市,2,0
純意居蔬食超市,3,0
純意居蔬食超市,4,0
純意居蔬食超市,5,0
純意居蔬食超市,6,0
純意居蔬食超市,7,0
純意居蔬食超市,8,0
純意居蔬食超市,9,33
純意居蔬食超市,10,40
純意居蔬食超市,11,66
純意居蔬食超市,12,65
純意居蔬食超市,13,65
純意居蔬食超市,14,56
純意居蔬食超市,15,48
純意居蔬食超市,16,38
純意居蔬食超市,17,33
純意居蔬食超市,18,33
純意居蔬食超市,19,36
純意居蔬食超市,20,36
純意居蔬食超市,21,0
純意居蔬食超市,22,0
純意居蔬食超市,23,0
美味登場飯麵館,0,0
美味登場飯麵館,1,0
美味登場飯麵館,2,0
美味登場飯麵館,3,0
美味登場飯麵館,4,0
美味登場飯麵館,5,0
美味登場飯麵館,6,0
美味登場飯麵館,7,0
美味登場飯麵館,8,0
美味登場飯麵館,9,0
美味登場飯麵館,10,21
美味登場飯麵館,11,30
美味登場飯麵館,12,36
美味登場飯麵館,13,39
美味登場飯麵館,14,60
美味登場飯麵館,15,75
美味登場飯麵館,16,96
美味登場飯麵館,17,100
美味登場飯麵館,18,87
美味登場飯麵館,19,54
美味登場飯麵館,20,36
美味登場飯麵館,21,0
美味登場飯麵館,22,0
美味登場飯麵館,23,0
自由塔,0,68
自由塔,1,62
自由塔,2,37
自由塔,3,50
自由塔,4,25
自由塔,5,31
自由塔,6,31
自由塔,7,56
自由塔,8,62
自由塔,9,62
自由塔,10,50
自由塔,11,31
自由塔,12,31
自由塔,13,43
自由塔,14,31
自由塔,15,43
自由塔,16,43
自由塔,17,56
自由塔,18,56
自由塔,19,43
自由塔,20,43
自由塔,21,37
自由塔,22,56
自由塔,23,43
莫咖啡,0,0
莫咖啡,1,0
莫咖啡,2,0
莫咖啡,3,0
莫咖啡,4,0
莫咖啡,5,0
莫咖啡,6,0
莫咖啡,7,0
莫咖啡,8,0
莫咖啡,9,0
莫咖啡,10,0
莫咖啡,11,0
莫咖啡,12,41
莫咖啡,13,58
莫咖啡,14,66
莫咖啡,15,74
莫咖啡,16,77
莫咖啡,17,84
莫咖啡,18,90
莫咖啡,19,91
莫咖啡,20,82
莫咖啡,21,65
莫咖啡,22,0
莫咖啡,23,0
萬泰食品,0,0
萬泰食品,1,0
萬泰食品,2,0
萬泰食品,3,0
萬泰食品,4,0
萬泰食品,5,0
萬泰食品,6,0
萬泰食品,7,0
萬泰食品,8,36
萬泰食品,9,45
萬泰食品,10,52
萬泰食品,11,49
萬泰食品,12,49
萬泰食品,13,47
萬泰食品,14,47
萬泰食品,15,48
萬泰食品,16,53
萬泰食品,17,59
萬泰食品,18,69
萬泰食品,19,75
萬泰食品,20,71
萬泰食品,21,46
萬泰食品,22,0
萬泰食品,23,0
葉子的店,0,0
葉子的店,1,0
葉子的店,2,0
葉子的店,3,0
葉子的店,4,0
葉子的店,5,0
葉子的店,6,0
葉子的店,7,0
葉子的店,8,0
葉子的店,9,0
葉子的店,10,0
葉子的店,11,0
葉子的店,12,0
葉子的店,13,0
葉子的店,14,0
葉子的店,15,0
葉子的店,16,0
葉子的店,17,0
葉子的店,18,0
葉子的店,19,0
葉子的店,20,0
葉子的店,21,0
葉子的店,22,0
葉子的店,23,0
蒙地卡羅咖啡館,0,0
蒙地卡羅咖啡館,1,0
蒙地卡羅咖啡館,2,0
蒙地卡羅咖啡館,3,0
蒙地卡羅咖啡館,4,0
蒙地卡羅咖啡館,5,0
蒙地卡羅咖啡館,6,0
蒙地卡羅咖啡館,7,0
蒙地卡羅咖啡館,8,0
蒙地卡羅咖啡館,9,0
蒙地卡羅咖啡館,10,0
蒙地卡羅咖啡館,11,0
蒙地卡羅咖啡館,12,0
蒙地卡羅咖啡館,13,33
蒙地卡羅咖啡館,14,55
蒙地卡羅咖啡館,15,48
蒙地卡羅咖啡館,16,55
蒙地卡羅咖啡館,17,40
蒙地卡羅咖啡館,18,44
蒙地卡羅咖啡館,19,51
蒙地卡羅咖啡館,20,44
蒙地卡羅咖啡館,21,48
蒙地卡羅咖啡館,22,40
蒙地卡羅咖啡館,23,0
藍21咖啡輕食,0,0
藍21咖啡輕食,1,0
藍21咖啡輕食,2,0
藍21咖啡輕食,3,0
藍21咖啡輕食,4,0
藍21咖啡輕食,5,0
藍21咖啡輕食,6,0
藍21咖啡輕食,7,0
藍21咖啡輕食,8,0
藍21咖啡輕食,9,0
藍21咖啡輕食,10,0
藍21咖啡輕食,11,66
藍21咖啡輕食,12,85
藍21咖啡輕食,13,61
藍21咖啡輕食,14,42
藍21咖啡輕食,15,38
藍21咖啡輕食,16,47
藍21咖啡輕食,17,71
藍21咖啡輕食,18,85
藍21咖啡輕食,19,66
藍21咖啡輕食,20,0
藍21咖啡輕食,21,0
藍21咖啡輕食,22,0
藍21咖啡輕食,23,0
跨海大橋(西嶼端),0,29
跨海大橋(西嶼端),1,23
跨海大橋(西嶼端),2,23
跨海大橋(西嶼端),3,35
跨海大橋(西嶼端),4,29
跨海大橋(西嶼端),5,47
跨海大橋(西嶼端),6,52
跨海大橋(西嶼端),7,76
跨海大橋(西嶼端),8,88
跨海大橋(西嶼端),9,100
跨海大橋(西嶼端),10,70
跨海大橋(西嶼端),11,52
跨海大橋(西嶼端),12,41
跨海大橋(西嶼端),13,52
跨海大橋(西嶼端),14,47
跨海大橋(西嶼端),15,58
跨海大橋(西嶼端),16,29
跨海大橋(西嶼端),17,23
跨海大橋(西嶼端),18,29
跨海大橋(西嶼端),19,17
跨海大橋(西嶼端),20,23
跨海大橋(西嶼端),21,23
跨海大橋(西嶼端),22,47
跨海大橋(西嶼端),23,47
通樑古榕,0,3
通樑古榕,1,2
通樑古榕,2,2
通樑古榕,3,2
通樑古榕,4,4
通樑古榕,5,3
通樑古榕,6,5
通樑古榕,7,12
通樑古榕,8,28
通樑古榕,9,49
通樑古榕,10,61
通樑古榕,11,61
通樑古榕,12,61
通樑古榕,13,68
通樑古榕,14,71
通樑古榕,15,58
通樑古榕,16,42
通樑古榕,17,25
通樑古榕,18,13
通樑古榕,19,7
通樑古榕,20,6
通樑古榕,21,7
通樑古榕,22,7
通樑古榕,23,7
郭家炒滷味,0,0
郭家炒滷味,1,0
郭家炒滷味,2,0
郭家炒滷味,3,0
郭家炒滷味,4,0
郭家炒滷味,5,0
郭家炒滷味,6,0
郭家炒滷味,7,0
郭家炒滷味,8,0
郭家炒滷味,9,0
郭家炒滷味,10,0
郭家炒滷味,11,0
郭家炒滷味,12,0
郭家炒滷味,13,0
郭家炒滷味,14,0
郭家炒滷味,15,0
郭家炒滷味,16,0
郭家炒滷味,17,0
郭家炒滷味,18,0
郭家炒滷味,19,0
郭家炒滷味,20,0
郭家炒滷味,21,0
郭家炒滷味,22,0
郭家炒滷味,23,0
金港黑砂糖剉冰-澎湖店,0,0
金港黑砂糖剉冰-澎湖店,1,0
金港黑砂糖剉冰-澎湖店,2,0
金港黑砂糖剉冰-澎湖店,3,0
金港黑砂糖剉冰-澎湖店,4,0
金港黑砂糖剉冰-澎湖店,5,0
金港黑砂糖剉冰-澎湖店,6,0
金港黑砂糖剉冰-澎湖店,7,0
金港黑砂糖剉冰-澎湖店,8,0
金港黑砂糖剉冰-澎湖店,9,0
金港黑砂糖剉冰-澎湖店,10,42
金港黑砂糖剉冰-澎湖店,11,42
金港黑砂糖剉冰-澎湖店,12,42
金港黑砂糖剉冰-澎湖店,13,39
金港黑砂糖剉冰-澎湖店,14,39
金港黑砂糖剉冰-澎湖店,15,53
金港黑砂糖剉冰-澎湖店,16,64
金港黑砂糖剉冰-澎湖店,17,71
金港黑砂糖剉冰-澎湖店,18,75
金港黑砂糖剉冰-澎湖店,19,67
金港黑砂糖剉冰-澎湖店,20,64
金港黑砂糖剉冰-澎湖店,21,57
金港黑砂糖剉冰-澎湖店,22,0
金港黑砂糖剉冰-澎湖店,23,0
金醬府,0,0
金醬府,1,0
金醬府,2,0
金醬府,3,0
金醬府,4,0
金醬府,5,0
金醬府,6,0
金醬府,7,0
金醬府,8,0
金醬府,9,0
金醬府,10,0
金醬府,11,20
金醬府,12,28
金醬府,13,35
金醬府,14,32
金醬府,15,0
金醬府,16,0
金醬府,17,48
金醬府,18,55
金醬府,19,51
金醬府,20,38
金醬府,21,0
金醬府,22,0
金醬府,23,0
阿鳳牛肉河粉,0,0
阿鳳牛肉河粉,1,0
阿鳳牛肉河粉,2,0
阿鳳牛肉河粉,3,0
阿鳳牛肉河粉,4,0
阿鳳牛肉河粉,5,0
阿鳳牛肉河粉,6,0
阿鳳牛肉河粉,7,14
阿鳳牛肉河粉,8,20
阿鳳牛肉河粉,9,38
阿鳳牛肉河粉,10,49
阿鳳牛肉河粉,11,60
阿鳳牛肉河粉,12,60
阿鳳牛肉河粉,13,49
阿鳳牛肉河粉,14,47
阿鳳牛肉河粉,15,0
阿鳳牛肉河粉,16,0
阿鳳牛肉河粉,17,25
阿鳳牛肉河粉,18,27
阿鳳牛肉河粉,19,25
阿鳳牛肉河粉,20,0
阿鳳牛肉河粉,21,0
阿鳳牛肉河粉,22,0
阿鳳牛肉河粉,23,0
青灣餐廳,0,0
青灣餐廳,1,0
青灣餐廳,2,0
青灣餐廳,3,0
青灣餐廳,4,0
青灣餐廳,5,0
青灣餐廳,6,0
青灣餐廳,7,0
青灣餐廳,8,0
青灣餐廳,9,0
青灣餐廳,10,0
青灣餐廳,11,34
青灣餐廳,12,48
青灣餐廳,13,53
青灣餐廳,14,55
青灣餐廳,15,51
青灣餐廳,16,51
青灣餐廳,17,37
青灣餐廳,18,32
青灣餐廳,19,25
青灣餐廳,20,0
青灣餐廳,21,0
青灣餐廳,22,0
青灣餐廳,23,0
黑妞,0,0
黑妞,1,0
黑妞,2,0
黑妞,3,0
黑妞,4,0
黑妞,5,0
黑妞,6,0
黑妞,7,0
黑妞,8,0
黑妞,9,44
黑妞,10,48
黑妞,11,51
黑妞,12,60
黑妞,13,55
黑妞,14,53
黑妞,15,40
黑妞,16,46
黑妞,17,40
黑妞,18,37
黑妞,19,31
黑妞,20,33
黑妞,21,0
黑妞,22,0
黑妞,23,0
